047883057;DICLOFENAC TEVA*GEL120G 10MG/G;TEVA B.V.;13,200;;6,960;;;8;;;;;;10;M02AA15
047972017;AISLAR*12CPR RIV 200MG+30MG;TEVA B.V.;10,200;;5,400;;;19;;;;;;10;R01BA52
047972031;AISLAR*24CPR RIV 200MG+30MG;TEVA B.V.;17,500;;9,260;;;2;;;;;;10;R01BA52
048005019;FROBENGOLMED*SPRAY 15ML;COOPER CONSUMER HEALTH BV;15,550;;5,500;;;52;;;;;;10;R02AX01
048034021;BISOLVON*20CPR 8MG;GMM FARMA Srl;11,900;;8,120;;;61;;;;;;10;R05CB02
048131027;ONICOTER*SMALTO MED 1FL 6,6ML;SANDOZ SpA;36,800;;23,600;;;3;;;;;;10;D01AE15
048164014;PAXABEL*OS POLV 20BUST 10G;GMM FARMA Srl;15,900;;10,840;;;51;;;;;;10;A06AD15
048168013;FLUIBRON INFLUENZA E RAFF*10BS;CHIESI ITALIA SpA;9,500;;5,170;;;15;;;;;;10;N02BE51
048181022;PURSENNID*40CPR RIV 12MG;GMM FARMA Srl;13,400;;9,140;;;3;;;;;;10;A06AB06
048193015;GUNA INTERLEUKIN 2*4CH GTT30ML;GUNA SpA;15,200;;10,370;;;2;;;;;;10;2AA1B01
048205013;PAVEKET*COLL FL 5ML 0,25MG/ML;GENETIC SpA;14,900;;9,600;;;4;;;;;;10;S01GX08
048231017;BENACTIVDOLMED*SPRAY 15ML;RECKITT BENCKISER H.(IT.) SpA;13,900;;6,200;;;49;;;;;;10;R02AX01
048277014;ASPIRINAACT*10CPR EFF800+480MG;BAYER SpA;10,500;;6,020;;;64;;;;;;10;N02BA51
048372015;HIRUDOID 25000UI*CREMA 40G;GMM FARMA Srl;15,500;;10,570;;;33;;;;;;10;C05BA01
048414104;OKI DOLORE E FEBBRE*12CPR EFF;DOMPE' FARMACEUTICI SpA;7,900;;4,080;;;85;;;;;;10;M01AE03
048424042;BRUFENLIK*20BUST 400MG 10ML;MYLAN SpA;13,400;;5,970;;;51;;;;;;10;M01AE01
048426023;IMODIUM DIARREA E METEOR*12CPR;KENVUE ITALIA SPA;18,700;;10,190;;;37;;;;;;10;A07DA53
048545014;GUNA BDNF*C4 OS GTT 30ML;GUNA SpA;16,800;;10,080;;;10;;;;;;10;2AA1B01
048632018;OPATANOL*COLL 1FL 5ML 1MG/ML;GMM FARMA Srl;18,540;;12,640;;;17;;;;;;10;S01GX09
048639064;TANTUM VERDE ANTISETTICO*20PAS;ANGELINI (A.C.R.A.F.) SpA;11,000;;5,230;;;25;;;;;;10;R02AA20
048640130;ARSENICUM ALBUM DYN*6CH GR;CEMON Srl;10,500;;5,030;;;4;;;;;;10;V03AX
048717021;VOLTADOL UNIDIE*5CER MED 140MG;HALEON ITALY Srl;19,900;;12,710;;;14;;;;;;10;M02AA15
048717045;VOLTADOL UNIDIE*10CER MED140MG;HALEON ITALY Srl;27,500;;17,270;;;14;;;;;;10;M02AA15
048813012;FEXALLEGRA*10CPR RIV 120MG;PROGRAMMI SANIT.INTEGRATI Srl;13,900;;9,480;;;7;;;;;;10;R06AX26
048817023;VICKS VAPORUB*UNG INAL 50G;GMM FARMA Srl;12,640;;8,620;;;90;;;;;;10;R05X
048871014;ASPIRINA*10CPR EFF 400+240MG;GMM FARMA Srl;7,800;;5,320;;;106;;;;;;10;N02BA51
048887018;GUNA INTERFERON GAMMA*C4 30ML;GUNA SpA;15,200;;9,890;;;3;;;;;;10;2AA1B01
048889012;GUNA IGF 1*C4 OS GTT 30ML;GUNA SpA;15,200;;9,950;;;10;;;;;;10;2AA1B01
048890014;GUNA TGF BETA 1*C4 OS GTT 30ML;GUNA SpA;16,800;;10,990;;;2;;;;;;10;2AA1B01
048896017;GUNA INTERLEUKIN 4*C4 GTT 30ML;GUNA SpA;15,200;;9,950;;;2;;;;;;10;2AA1B01
048904015;GUNA INTERLEUKIN 6*C4 GTT 30ML;GUNA SpA;20,200;;13,210;;;3;;;;;;10;2AA1B01
048922013;ZEFLAVON*30CPR RIV 500MG;ZENTIVA ITALIA Srl;16,500;;8,730;;;1;;;;;;10;C05CA53
048922076;ZEFLAVON*30CPR RIV 1000MG;ZENTIVA ITALIA Srl;21,500;;12,240;;;3;;;;;;10;C05CA53
049060130;IGNATIA AMARA DYN*6CH GR;CEMON Srl;10,500;;5,560;;;2;;;;;;10;V03AX
049103017;MELATONINA NOXAREM*10CPR 3MG;VEMEDIA MANUFACTURING B.V.;17,200;;7,630;;;1;;;;;;10;N05CH01
049103070;MELATONINA NOXAREM*10CPR 5MG;VEMEDIA MANUFACTURING B.V.;20,500;;9,100;;;2;;;;;;10;N05CH01
049108020;ALGIDRIN*OS 120ML 20MG/ML+SIR;DICOFARM SpA;15,500;;10,050;;;414;;;;;;10;M01AE01
049170018;RINOCLENIL*SPRAY 200ER 100MCG;FARMA 1000 Srl;24,500;;16,710;;;11;;;;;;10;R01AD01
049174016;TRAVELGUM*10GOMME MAST 20MG;FARMED Srl;13,000;;8,870;;;70;;;;;;10;R06AA11
049222019;OMEOGRIPHI*6FL MONOD 1G;GUNA SpA;17,500;;10,610;;;56;;;;;;10;2AB1D
049232010;BENERVA*20CPR 300MG;GMM FARMA Srl;11,160;;7,610;;;486;;;;;;10;A11DA01
049301132;MERCURIUS SOLUB DYN*9CH GR;CEMON Srl;10,500;;5,030;;;1;;;;;;10;V03AX
049331010;GUNA ANTI IL1*OS GTT 30ML;GUNA SpA;18,000;;11,780;;;8;;;;;;10;2AB1A
049385026;ROZEX*CREMA DERM 50G 0,75%;GMM FARMA Srl;39,900;;27,210;;;37;;;;;;10;D06BX01
049406046;VISIOFEN*COLL 30FL 0,25MG/ML;OMNIVISION ITALIA Srl;17,900;;11,480;;;2;;;;;;10;S01GX08
049419017;RINOCLENIL*SPRAY 200ER 100MCG;FARMED Srl;24,500;;16,710;;;10;;;;;;10;R01AD01
049422013;ACTIFED*12CPR 2,5MG+60MG;FARMED Srl;14,110;;9,620;;;33;;;;;;10;R01BA52
049528045;IBUPROFENE AUR*20CPS MOL 400MG;AUROBINDO PHARMA ITALIA Srl;7,900;;2,800;;;89;;;;;;10;M01AE01
049546029;FLUIMUCIL MUCOL*10CPR EFF600MG;GMM FARMA Srl;13,000;;8,870;;;5;;;;;;10;R05CB01
049597014;VICKS VAPORUB*UNG INAL 100G;FARMA 1000 Srl;18,500;;12,620;;;58;;;;;;10;R05X
049688029;MACMIROR COMPLEX*12 CPS VAG;NEW PHARMASHOP Srl;18,000;;12,280;;;13;;;;;;10;G01AA51
049700026;DAFLON*60CPR RIV 500MG;FARMED Srl;29,800;;20,320;;;40;;;;;;10;C05CA53
049714013;IBUPROFENE PENSA*12CPR 400MG;TOWA PHARMACEUTICAL SpA;9,300;;3,560;;;51;;;;;;10;M01AE01
049716020;LOPERAMIDE MY*12DOSI LIOF 2MG;MYLAN SpA;12,900;;3,080;;;65;;;;;;10;A07DA03
049770047;ARTEMIS*30CPR RIV 500MG;TEVA ITALIA Srl;15,900;;8,410;;;6;;;;;;10;C05CA53
049770050;ARTEMIS*60CPR RIV 500MG;TEVA ITALIA Srl;26,500;;14,020;;;3;;;;;;10;C05CA53
049795026;BRUFEN ANALGESICO*12CPR 400MG;FARMA 1000 Srl;11,000;;7,500;;;3;;;;;;10;M01AE01
049799012;BECOZYM*20CPR GASTRORES;GMM FARMA Srl;15,900;;10,840;;;15;;;;;;10;A11EA
049903014;BENZAC*GEL 40G 5%;DIFARMED S.L.U.;24,900;;16,980;;;7;;;;;;10;D10AE01
049988013;CLOTRIMAZOLO EG*CREMA VAG 2%;EG SpA;13,500;;7,140;;;35;;;;;;10;G01AF02
049989015;CLOZOL*CREMA VAG 30G 2%;FARMITALIA Srl - SOC. UNIPERS.;17,000;;10,800;;;2;;;;;;10;G01AF02
049990017;VAGISIL ANTIMICOTICO*CR 30G 2%;COMBE ITALIA Srl;15,900;;8,900;;;25;;;;;;10;G01AF02
050039015;KETAZED*COLL FL 10ML 0,25MG/ML;HORUS PHARMA;17,500;;11,220;;;36;;;;;;10;S01GX08
050065010;PURSENNID*40CPR RIV 12MG;DIFARMED S.L.U.;13,400;;9,140;;;27;;;;;;10;A06AB06
050106018;PARACETAMOLO PENSAV*20CPR500MG;TOWA PHARMACEUTICAL SpA;4,500;;1,720;;;28;;;;;;10;N02BE01
050141011;ELLAONE*1CPR RIV 30MG;NEW PHARMASHOP Srl;32,000;;21,820;;;179;;;;;;10;G03AD02
050243017;OKIDOL*OS GRAT 10BUST 80MG;DOMPE' FARMACEUTICI SpA;9,500;;5,670;;;124;;;;;;10;M01AE03
050271016;NUROFEN INFLUENZA RAFFR*12CPR;GMM FARMA Srl;12,900;;8,800;;;166;;;;;;10;M01AE51
050316037;ASPIGOLADOL*16PASTL 8,75MG;BAYER SpA;10,350;;4,260;;;26;;;;;;10;A01AD11
050332016;BENERVA*20CPR 300MG;DIFARMED S.L.U.;11,160;;7,610;;;62;;;;;;10;A11DA01
050400023;ITAMI UNIDIE*5CER MEDIC 140MG;FIDIA FARMACEUTICI SpA;17,900;;8,030;;;12;;;;;;10;M02AA15
050429012;DUOFILM*COLLODIO 15ML16,7%+15%;FARMED Srl;16,500;;11,250;;;7;;;;;;10;D11AF
050476023;IMODIUM*8CPS 2MG;DIFARMED S.L.U.;9,150;;6,240;;;405;;;;;;10;A07DA03
050590025;IBEROGASTADVANCE*OS GTT 50ML;BAYER SpA;15,200;;9,000;;;50;;;;;;10;A03AX
050590037;IBEROGASTADVANCE*OS GTT 100ML;BAYER SpA;28,200;;16,790;;;32;;;;;;10;A03AX
050655036;SCEVADIL*SOL CUT1FL60ML50MG/ML;IDI FARMACEUTICI Srl;35,500;;22,880;;;23;;;;;;10;D11AX01
050655048;SCEVADIL*SOL CUT3FL60ML50MG/ML;IDI FARMACEUTICI Srl;68,700;;38,670;;;13;;;;;;10;D11AX01
050775016;CANESTEN*CREMA 30G 1%;NEW PHARMASHOP Srl;16,100;;10,980;;;44;;;;;;10;D01AC01
051032011;REXORUBIA*OS GRAT 350G;LEHNING LABORATOIRES;22,500;;14,080;;;1;;;;;;10;2AB1R
051151025;GASTROSCHOUM REFLUSSO*14CPS;ZENTIVA ITALIA Srl;14,900;;8,600;;;9;;;;;;10;A02BC01
051182018;SPIDIDOL*12CPR RIV 400MG;PROGRAMMI SANIT.INTEGRATI Srl;11,400;;7,770;;;24;;;;;;10;M01AE01
051222014;TANTUM VERDE ANTISETTICO*15ML;ANGELINI (A.C.R.A.F.) SpA;12,500;;6,300;;;62;;;;;;10;R02AX03
051344012;DICLOFENAC TE*GEL 60G 20MG/G;EPIFARMA Srl;13,000;;6,880;;;2;;;;;;10;M02AA15
051344024;DICLOFENAC TE*GEL 100G 20MG/G;EPIFARMA Srl;17,000;;9,000;;;2;;;;;;10;M02AA15
051378014;MUSCORIL DOLORE*GEL 60G 20MG/G;DOC GENERICI Srl;14,900;;8,700;;;88;;;;;;10;M02AA15
051378026;MUSCORIL DOLORE*GEL100G 20MG/G;DOC GENERICI Srl;18,900;;11,210;;;35;;;;;;10;M02AA15
051450029;OSCILLOCOCCINUM BOI*200K 30D1G;BOIRON Srl;38,500;;19,840;;;35;;;;;;10;V03AX
052198025;DINESPER*60CPR RIV 500MG;MYLAN SpA;24,900;;7,190;;;13;;;;;;10;C05CA53
052322017;VICKS SINEX ALOE*NEB 15ML0,05%;GMM FARMA Srl;13,030;;8,890;;;19;;;;;;10;R01AA05
800021014;ARNICA 9CH GR 4G;BOIRON Srl;7,900;;3,960;;;3;;;;;;10;2AA1B03
800021038;ARNICA 30CH GR 4G;BOIRON Srl;7,900;;3,940;;;9;;;;;;10;2AA1B03
800025672;ARNICA 9CH GL 1G;BOIRON Srl;6,300;;4,300;;;4;;;;;;10;2AA1B04
800025696;ARNICA 200CH GL1G;BOIRON Srl;7,900;;3,940;;;30;;;;;;10;2AA1B03
800028021;RIBES NIGRUM GEMME 60ML MG;BOIRON Srl;16,900;;8,310;;;26;;;;;;10;3AB4
800107183;ARGENTUM MET 30CH GR 4G;BOIRON Srl;8,100;;5,400;;;2;;;;;;10;2AA1B03
800108627;ECHINACEA ANGUST 5CH GR 4G;BOIRON Srl;8,100;;5,530;;;2;;;;;;10;2AA1B03
800112207;VIOLA TRIC 5CH GR 4G;BOIRON Srl;8,100;;5,530;;;8;;;;;;10;2AA1B03
800112361;CRATAEGUS OXYA 60ML TM;BOIRON Srl;16,900;;8,630;;;15;;;;;;10;3AB2
800112411;RIBES NIGRUM 60ML TM;BOIRON Srl;16,900;;8,450;;;19;;;;;;10;3AB2
800146110;LILIUM COMP 10F 2,2ML HEEL;GUNA SpA;58,000;;37,360;;;9;;;;;;10;2AB1X
800146122;LYCOPODIUM COMP 10F 2,2ML HEEL;GUNA SpA;58,000;;37,750;;;7;;;;;;10;2AB1X
800146211;SOLANUM COMP 10F 2,2ML HEEL;GUNA SpA;58,000;;37,550;;;1;;;;;;10;2AB1X
800146235;UBICHINON COMP 10F 2,2ML HEEL;GUNA SpA;38,000;;24,730;;;1;;;;;;10;2AB1X
800146247;VIS 10F 2,2ML HEEL;GUNA SpA;56,000;;36,180;;;3;;;;;;10;2AB1X
800149003;CALCIOKIND 12G 120CPR;SCHWABE PHARMA ITALIA Srl;19,150;;10,870;;;2;;;;;;10;2AB1E
800162582;LYMDIARAL 20ML GTT PASCOE;NAMED Srl;15,900;;9,470;;;21;;;;;;10;2AB1A
800164446;LEDUM COMP 10F 2,2ML HEEL;GUNA SpA;67,000;;43,480;;;1;;;;;;10;2AB1X
800164461;SOLIDAGO COMP 10F 2,2ML HEEL;GUNA SpA;68,000;;44,250;;;4;;;;;;10;2AB1X
800175580;POLLEN HISTAMINE 200PLUS 12CPS;VANDA OMEOPATICI Srl;30,000;8711596085327;19,420;;;1;;;;;;10;2AB1F
800195380;SELENIUM COMP 10F HEEL;GUNA SpA;58,000;;37,830;;;8;;;;;;10;2AB1X
800196750;ALLERGYPLEX 36 DRENATI 30ML;GUNA SpA;15,800;;10,280;;;2;;;;;;10;2AB1A
800202549;OZOVIT POLVERE 100G PASCOE;NAMED Srl;23,900;;11,330;;;3;;;;;;10;7BB1A
800203150;LUFFA COMP 50CPR HEEL;GUNA SpA;14,500;;8,800;;;24;;;;;;10;2AB1E
800210712;COLIKIND 10G 800GL;SCHWABE PHARMA ITALIA Srl;19,150;;10,870;;;3;;;;;;10;2AB1D
800217491;ARNICA 6CH GR;CEMON Srl;10,500;8013901006394;5,000;;;2;;;;;;10;2AA1B03
800217515;BELLADONNA 6CH GR;CEMON Srl;10,500;8013901006547;5,030;;;1;;;;;;10;2AA1B03
800219279;LACHESIS MUTUS 30LM GL;CEMON Srl;13,500;8013901027320;6,880;;;2;;;;;;10;2AA3D
800220612;HOMEOS 8 GL;CEMON Srl;18,400;8013901663443;10,130;;;1;;;;;;10;2AB1D
800220941;HORUS H1 GRANULI;CEMON Srl;11,400;8013901663870;6,000;;;15;;;;;;10;2AB1C
800241768;SECALE CORNUTUM 6CH GR;CEMON Srl;10,500;8013901008534;5,030;;;1;;;;;;10;2AA1B03
800246528;SILICEA 200CH GL;CEMON Srl;11,500;8013901034342;5,770;;;2;;;;;;10;2AA1B04
800338232;ENGYSTOL 50 COMPRESSE;GUNA SpA;16,000;;9,440;;;157;;;;;;10;2AB1E
800343749;HOMEOS 42 GR;CEMON Srl;18,400;8013901657695;9,690;;;9;;;;;;10;2AB1C
800372599;CARDUUS MARIANUS 30CH GR 4G;BOIRON Srl;8,100;;5,400;;;4;;;;;;10;2AA1B03
800390179;NATUR 2 CREMA VAGINALE 75ML;GUNA SpA;17,000;;10,570;;;2;;;;;;10;2AB1K
800424727;CITOMIX GR;GUNA SpA;16,000;;9,500;;;63;;;;;;10;2AB1C
800467060;EUPHRASIAHELL COLLIRIO 15F;GUNA SpA;25,000;;14,210;;;1;;;;;;10;2AB1P
800484356;K2F;GUNA SpA;20,800;;12,820;;;17;;;;;;10;2AB1A
800490157;LYMDIARAL 50ML GTT PASCOE;NAMED Srl;30,500;;17,870;;;43;;;;;;10;2AB1A
800492845;TH2 GLOBULI;CEMON Srl;19,900;8013901663337;10,250;;;8;;;;;;10;2AB1D
800582660;RECKEWEG R14 100CPR 0,1G;DR.RECKEWEG & CO. GmbH;17,200;;10,260;;;5;;;;;;10;2AB1E
800599197;APIS BELLADONNA ME 20G GL WALA;WALA ITALIA Srl;19,000;;13,290;;;2;;;;;;10;2AB1D
800600987;2LCL1 30CPS;LABO'LIFE Italia Srl;106,000;;69,350;;;8;;;;;;10;2AB1F
800605558;LYMDIARAL 10F INIETT PASCOE;NAMED Srl;26,500;;15,830;;;6;;;;;;10;2AB1X
800622526;CALENDULA OFF 30ML TM;CEMON Srl;13,500;8013901054319;7,580;;;3;;;;;;10;3AB2
800725968;LACHESIS MUTUS 35K GL;CEMON Srl;9,500;8013901055798;4,710;;;1;;;;;;10;2AA2D
800809016;IVER 200CH 3F GLO 1,6G;OTI Srl;17,400;;9,570;;;2;;;;;;10;2AF1C
800916696;LACHESIS MUTUS 18LM GR;CEMON Srl;18,000;8013901109552;9,530;;;2;;;;;;10;2AA3C
800940367;VALBIAPAS 60ML TM;BOIRON Srl;18,500;;9,390;;;72;;;;;;10;3AB2
802047922;LYMPHOMYOSOT 50CPR;GUNA SpA;16,000;;9,040;;;8;;;;;;10;2AB1A
802125930;TRAUMEEL S CREMA 100G;GUNA SpA;32,500;;19,280;;;5;;;;;;10;2AB1K
802441168;DATIF PC 90CPR;BOIRON Srl;18,500;;8,990;;;47;;;;;;10;2AB1E
802519266;STODAL SCIROPPO 200ML;BOIRON Srl;15,100;;7,600;;;87;;;;;;10;2AB1Q
808848170;TRAUMEEL S CREMA 50G;GUNA SpA;17,500;;10,200;;;24;;;;;;10;2AB1K
881073872;FEE QUIET 15ML;CEMON Srl;25,000;8013901428769;13,160;;;3;;;;;;22;4AA2F99
881073896;FEE RIBES FORTE 15ML;CEMON Srl;25,000;8013901428783;13,230;;;3;;;;;;22;4AA2F99
881073910;FEE ROSA CANINA 15ML;CEMON Srl;21,000;8013901429001;11,110;;;3;;;;;;22;4AA2F99
881506341;OTI D VITAMINA D3 GOCCE 50ML;OTI Srl;18,300;8051882690270;10,360;;;16;;;;;;22;4AA2F15
881598674;HOMEOS 42 GLOBULI 30TUBI;CEMON Srl;37,900;8013901682543;19,580;;;10;;;;;;10;2AB1D
881599536;RUMEGRIN SCIROPPO 150ML;CEMON Srl;13,900;8013901664013;7,360;;;2;;;;;;10;2AB1Q
881632576;DRENALL 50ML;LABORATORI LEGREN Srl;26,000;;16,510;;;2;;;;;;22;4AA2F19
900028515;VISCOBLAST SOLUZIONE OFT 15ML;D.M.G. ITALIA Srl;16,300;;10,300;;;1;;;;;;10;7BB3A
900031840;IRIDIL GOCCE OCUL 10AMP MONOD;MONTEFARMACO OTC SpA;11,900;8004995453003;4,200;;;61;;;;;;22;7BB3A
900032931;BIOSTILL GOCCE NASALI 15ML;BIONATUR Srl;13,900;;9,680;;;1;;;;;;22;6AC3X
900033578;ANONET PED 200ML;UNIDERM FARMACEUTICI Srl;13,800;8032836150149;7,700;;;45;;;;;;22;7AF6D03
900033580;COLLAGENIL CLEANSING SOFT SCRU;UNIDERM FARMACEUTICI Srl;19,800;8032836150347;10,120;;;38;;;;;;22;6AC5I07
900033616;COLLAGENIL CLEANSING DET RESTI;UNIDERM FARMACEUTICI Srl;17,800;8032836150316;10,180;;;3;;;;;;22;6AD1
900036284;SALIPIL CREMA VISO CANOVA 50ML;SIFARMA SpA Div. Canova;35,900;8059265250783;22,800;;;5;;;;;;22;6AC5I02
900044999;VIRANDRO 30CPR;CETRA ITALIA Srl;40,000;;22,530;;;138;;;;;;10;4AA2F31
900051590;SANODET ATTIVO SHDOCCIA 500ML;ABBATE A&V PHARMA Srl;21,900;;13,910;;;1;;;;;;22;6AA1A
900051638;CLINNER INTIMO DETERGENTE500ML;ABBATE A&V PHARMA Srl;21,900;;13,830;;;2;;;;;;22;6AD5A
900051653;DETSKIN INTIMO DETERGENTE;ABBATE A&V PHARMA Srl;21,900;;13,910;;;1;;;;;;22;6AD5A
900051677;SANOCLIN INTIMO DETERGENTE;ABBATE A&V PHARMA Srl;21,900;;13,830;;;4;;;;;;22;6AD5A
900057415;CER ROC LEUKOSILK 2,5X500CM;ESSITY ITALY SpA;8,100;42078760;2,820;;;57;;;;;;22;7AC1B03
900057439;CER ROC LEUKOSILK 5X500CM;ESSITY ITALY SpA;12,600;42078777;4,480;;;6;;;;;;22;7AC1B03
900059977;RIDUCAL GRASSI 30CPR;CHEMIST'S RESEARCH Srl;26,900;;19,070;;;1;;;;;;10;4AA2F17
900059991;BEPANTHENOL PASTA LEN PROT100G;BAYER SpA;13,850;8000560990058;7,470;;;451;;;;;;22;7AF6D02
900062769;COENZIMA Q10 30CPS;KOS Srl;9,000;;6,730;;;2;;;;;;10;4AA2F21
900075072;GHIACCIO SPRAY 200ML;FARVISAN Srl;5,700;8033196352006;2,680;;;9;;;;;;22;7AC1H05
900075096;GHIACCIO SPRAY 400ML;FARVISAN Srl;7,200;8033196354000;3,390;;;13;;;;;;22;7AD1A06
900075134;VASCHETTA PROTESI AD;FARVISAN Srl;4,000;;1,950;;;11;;;;;;22;7AD1A99
900095617;ARNICA FORTE POMATA 100ML;ERBORISTERIA MAGENTINA Srl;17,900;8059300780930;8,960;;;24;;;;;;22;3AC3A03
900095769;MELIVEN PLUS 20SOFTGEL;NATURAL BRADEL Srl;21,000;;13,470;;;18;;;;;;10;4AA2F12
900095807;ELMEX DENTIF S/MENTOLO 75ML;COLGATE-PALMOLIVE COMMERC.Srl;8,500;8714789940120;4,010;;;4;;;;;;22;6AB1
900098272;CER ROC LEUKOPLAST S 2,5X500CM;BSN MEDICAL Srl;6,900;42078906;2,490;;;28;;;;;;22;7AC1B03
900098334;CER ROC LEUKOPLAST 5X500CM;ESSITY ITALY SpA;10,500;42078883;3,780;;;23;;;;;;22;7AC1B03
900098359;CER ROC LEUKOPLAST 1,25X500CM;ESSITY ITALY SpA;4,400;42078869;1,580;;;52;;;;;;22;7AC1B03
900098373;CER LEUKOPLAST ROC 500X2,5CM;ESSITY ITALY SpA;6,900;42078876;2,470;;;89;;;;;;22;7AC1B03
900103401;EUSTOMAC 30CPS;BIOGROUP SpA SOCIETA' BENEFIT;22,000;;13,970;;;1;;;;;;10;4AA2F33
900117540;FLUNET 10FL 10ML;INTEGRALFARMA Srl;25,000;;15,880;;;2;;;;;;10;4AA2F26
900125269;SANTES OVULI VAGINALI 14PZ;LO.LI.PHARMA Srl;23,000;;14,550;;;45;;;;;;10;7BB4B
900139231;GESTAFLOR LAVANDA 5FL;PHYTO ACTIVA Srl;17,000;8057502570007;10,630;;;3;;;;;;22;7BB4A
900160944;CER ROC LEUKOPOR 1,25X500CM;BSN MEDICAL Srl;4,500;42078722;1,610;;;27;;;;;;22;7AC1B03
900160971;CER ROC LEUKOPOR 2,5X500CM;BSN MEDICAL Srl;7,300;42078739;2,480;;;28;;;;;;22;7AC1B03
900160983;CER ROC LEUKOPOR 5X500CM;BSN MEDICAL Srl;11,200;42078746;4,030;;;34;;;;;;22;7AC1B03
900161151;FIXOMULL STRETCH 200X15CM;BSN MEDICAL Srl;21,400;4042809707274;12,460;;;14;;;;;;22;7AC1E02
900161187;FIXOMULL STRETCH 1000X15CM;ESSITY ITALY SpA;36,200;4042809707205;21,070;;;1;;;;;;22;7AC1E02
900161199;FIXOMULL STRETCH 1000X20CM;ESSITY ITALY SpA;46,900;4042809017779;27,310;;;1;;;;;;22;7AC1E02
900161225;FIXOMULL STRETCH 200X10CM;ESSITY ITALY SpA;12,400;4042809707250;7,220;;;14;;;;;;22;7AC1E02
900161668;BENDA ELASTOMULL HAFT 6X4;ESSITY ITALY SpA;5,300;4042809705027;2,220;;;9;;;;;;22;7AC1A01
900164094;TAPPO AGO CANNULA;SAFETY SpA;0,700;;0,240;;;4;;;;;;22;7AD1A99
900166531;MANNITE FU CUBO 25G;MARCO VITI FARMACEUTICI SpA;3,600;;1,580;;;21;;;;;;10;1AC1
900166594;MANNITE FU CUBO 10G;MARCO VITI FARMACEUTICI SpA;2,600;;1,110;;;8;;;;;;10;1AC1
900169246;ALANERV 20CPS SOFTGEL;ALFASIGMA SpA;22,900;;13,480;;;23;;;;;;10;4AA2F09
900178272;LONGLIFE MSM 1000MG 60TAV;LONGLIFE Srl;19,900;8054521001635;13,830;;;11;;;;;;10;4AA2F21
900178310;LONGLIFE OMEGA 3 6 9 50PRL;LONGLIFE Srl;21,900;8054521001864;15,220;;;3;;;;;;10;4AA2F13
900186242;LIPOSKIN LIQUIDO PHARCOS 100ML;BIODUE SpA;15,900;;9,990;;;10;;;;;;22;6AC5I02
900189059;DIERRE BARRIERA 75ML;JUDIFARM Srl;21,000;;12,670;;;3;;;;;;22;6AC5I01
900199934;FIDREN OLIO 100ML;RPF Srl;19,000;;12,070;;;5;;;;;;22;6AD8B
900212919;ARTDINAMIC 20BUST;DDFARMA Srl;21,700;8050538052424;13,780;;;9;;;;;;10;4AA2F09
900215599;NEW TOPEXAN DERMOLAV P NORM150;SOCO-SOCIETA' COSMETICI SpA;8,150;5450518011039;4,040;;;16;;;;;;22;6AC5I02
900217074;MAGNESIO CLORUR 230CPR STV;SANTIVERI Sa;12,500;8412170000407;8,670;;;6;;;;;;10;3AC1A01
900223114;ORTOLUX CER TRASP C/VALVA L 1P;PIETRASANTA PHARMA SpA;6,900;8032956142000;4,380;;;24;;;;;;22;7AC1B05
900247723;BRONCOBALSAMINA SOL ORALE200ML;AGIPS FARMACEUTICI Srl;11,000;;6,950;;;4;;;;;;10;4AA2F10
900267042;BENDA PIC DRESSFIX CM5X5M;ARTSANA SpA;1,800;8058090046714;0,760;;;2;;;;;;22;7AC1A02
900267271;BENDA PIC DRESSFIX CM7X5M;ARTSANA SpA;2,400;8058090046769;1,020;;;3;;;;;;22;7AC1A02
900267283;BENDA PIC DRESSFIX CM10X5M;ARTSANA SpA;2,600;8058090046721;1,090;;;18;;;;;;22;7AC1A02
900278882;PREREID BUSTINE HUMANA 20PZ;HUMANA ITALIA SpA;19,980;8031575950188;14,820;;;13;;;;;;10;4AA2B99
900280621;BIOVIT 3 ENERGY 10FL 10ML;URIACH ITALY Srl;20,300;;12,710;;;3;;;;;;10;4AA2F31
900282346;VENOPLANT CREMA GEL 100ML;AESCULAPIUS FARMACEUTICI Srl;16,700;;10,550;;;187;;;;;;22;6AD8X
900284353;EAU THERMALE 150ML;LA ROCHE POSAY-PHAS (L'Oreal);13,890;3433422404397;7,090;;;5;;;;;;22;6AC5I99
900285065;PHYSIOGEL AI CREMA LENITIVA;GLAXOSMITHKLINE C.HEALTH.SpA;24,500;4251575904149;13,210;;;14;;;;;;22;6AC5I01
900287893;HYLO COMOD GOCCE OCULARI 10ML;URSAPHARM Srl;17,950;;11,210;;;82;;;;;;10;7BB3A
900288541;AMILAX 600 10FL 10ML;REVALFARMA Srl;19,500;8059482860017;12,320;;;39;;;;;;10;4AA2F26
900292309;PORTAPILLOLE 6SCO;FARVISAN Srl;4,200;;2,200;;;3;;;;;;22;7AD1A99
900294152;VISUTON OPC 30CPR;BIODELTA Srl;23,000;;14,610;;;4;;;;;;10;4AA2F22
900299114;MIOPEX 20CPR;OMEGA PHARMA SpA;18,900;;12,120;;;16;;;;;;10;4AA2F22
900299153;CLINNIX OIL DETERGENTE 500ML;ABBATE A&V PHARMA Srl;24,900;;15,810;;;3;;;;;;22;6AD1
900299215;DETSKIN OIL DETERGENTE 500ML;ABBATE A&V PHARMA Srl;24,900;;15,810;;;2;;;;;;22;6AD1
