sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,status,visibility,price,special_price,special_from_date,special_to_date,tax_class_name,qty,is_in_stock,manufacturer,ean,supplier,url_key
004844027,default,Default,simple,54,base,"CEROTTO BERTELLI 96,5 MG CEROTTO MEDICATO","<h3>Denominazione</h3>  <p>CEROTTO BERTELLI 96,5 MG CEROTTO MEDICATO</p>  <h3>Principi attivi</h3>  <p>Un cerotto medicato contiene: principio attivo: 96,5 mg di Capsico oleoresina raffinata e titolata, da frutti maturi essiccati di <i>Capsicum annuum</i> L. var. <i>minimum</i> Miller (Heiser) o <i>Capsicum frutescens</i> L. variet&agrave; a piccoli frutti, corrispondenti a 12,2 mg (32 mcg/cm&sup2;) di capsaicinoidi espressi come capsaicina. Solvente di estrazione: etanolo minimo 90% V/V. Per l&rsquo;elenco completo degli eccipienti, vedere paragrafo 6.1.</p>  <h3>Eccipienti</h3>  <p>Arnica essenza, olibano, gomma naturale, ferro ossido, resina staybelite, staybelite estere 3, Hercolin, iride rizoma, metile p-idrossi-benzoato, 2,2' metilen-bis- (4 metil-6 tertbutilfenolo), olio di ricino (eccipiente della preparazione vegetale).</p>  <h3>Indicazioni terapeutiche</h3>  <p>Trattamento sintomatico del dolore muscolare come la lombalgia.</p>  <h3>Posologia</h3>  <p>Posologia Adulti La dose raccomandata &egrave; 1 cerotto medicato al giorno da applicare sull&rsquo;area interessata e da mantenere per almeno 4-12 ore. Deve trascorrere un intervallo di almeno 12 ore prima dell&rsquo;applicazione di un nuovo cerotto sulla stessa area di applicazione. Non superare la dose massima giornaliera raccomandata. Popolazione pediatrica La sicurezza e l&rsquo;efficacia di Cerotto Bertelli nei bambini e negli adolescenti non &egrave; stata stabilita. Non sono disponibili dati. Modo di somministrazione Uso cutaneo. Applicare su cute asciutta e far aderire con un leggero massaggio. Durata di trattamento Usare per un breve periodo. L&rsquo;uso prolungato va stabilito dopo adeguata valutazione clinica.</p>  <h3>Controindicazioni</h3>  <p>Ipersensibilit&agrave; al principio attivo o ad altre fonti di capsaicinoidi (ad esempio piante di peperone o peperoncino. Cute lesa, ferite ed eczema.</p>  <h3>Avvertenze e precauzioni</h3>  <p>Si consiglia di asportare Cerotto Bertelli servendosi di un batuffolo di cotone imbevuto di acqua tiepida o olio di oliva. Il medicinale non deve essere applicato vicino agli occhi o sulle membrane mucose. Durante il trattamento, si deve evitare l&rsquo;applicazione di fonti di calore aggiuntive (ad es. radiazioni solari o infrarossi, cuscino termico o acqua calda). L&rsquo;effetto del calore pu&ograve; essere intensificato anche dall&rsquo;attivit&agrave; fisica (sudorazione). Il trattamento deve essere interrotto se l&rsquo;effetto di calore si manifesta in maniera eccessiva. In questo caso il cerotto deve essere rimosso. Se i sintomi peggiorano durante l&rsquo;uso del medicinale, consultare il medico o il farmacista.</p>  <h3>Interazioni</h3>  <p>Non sono note interazioni di alcun genere con altri medicamenti.Non sono stati eseguiti studi di interazione. Il cerotto non &egrave; concepito per essere applicato contemporaneamente ad altri prodotti per uso topico [ad es. altri rubefacenti (che aumentano la perfusione e causano arrossamento della cute) o gel antidolorifici] nello stesso sito di applicazione. Possono verificarsi interazioni con altri prodotti applicati nello stesso sito di applicazione anche fino a 12 ore dopo la rimozione del cerotto.</p>  <h3>Gravidanza e allattamento</h3>  <p>Non vengono descritte controindicazioni all'uso durante la gravidanza e l'allattamento. Gravidanza Non esistono dati sull&rsquo;uso nelle donne in gravidanza. Allattamento Studi animali hanno mostrato tossicit&agrave; per la riproduzione dopo dosi sottocutanee elevate di capsaicina. Capsaicina attraversa la placenta e pu&ograve; passare nel latte materno. Sebbene effetti prenatali e neonatali si siano verificati a dosi eccedenti la dose clinica massima di cerotto,, il cerotto deve essere usato durante la gravidanza e l&rsquo;allattamento solo dopo attenta valutazione del rapporto rischio-beneficio. Fertilit&agrave; Non sono disponibili dati sulla fertilit&agrave;.</p>  <h3>Effetti sulla guida e sull'uso di macchinari</h3>  <p>Nessuno.</p>  <h3>Effetti indesiderati</h3>  <p>L'uso specie se prolungato del prodotto per uso topico pu&ograve; dare origine a fenomeni di sensibilizzazione. L&rsquo;ingrediente attivo causa un aumento della circolazione sanguigna locale con marcato arrossamento della cute e una sensazione di calore. Questa reazione &egrave; parte della normale azione farmacologica della preparazione e generalmente si attenua in breve tempo dopo la rimozione del cerotto. In rari casi (&asymp;1/10.000, &lt;1/1.000): possono verificarsi ipersensibilit&agrave; cutanea e reazioni allergiche (ad es. orticaria, vescicole e vescicolazione nel sito di applicazione). In questi casi il trattamento deve essere interrotto immediatamente. Soprattutto durante i primi giorni di trattamento pu&ograve; verificarsi una sensazione di irritazione o prurito. Se, nei singoli casi, gli effetti indesiderati manifestati sono eccessivi, il trattamento deve essere interrotto. <b> <u>Segnalazione delle reazioni avverse sospette</u> </b> La segnalazione delle reazioni avverse sospette che si verificano dopo l&rsquo;autorizzazione del medicinale &egrave; importante, in quanto permette un monitoraggio continuo del rapporto beneficio/rischio del medicinale. Agli operatori sanitari &egrave; richiesto di segnalare qualsiasi reazione avversa sospetta tramite il Sito web: https://www.aifa.gov.it/content/segnalazioni-reazioni-avverse.</p>  <h3>Sovradosaggio</h3>  <p>Un relativo sovradosaggio pu&ograve; essere dovuto ad inadeguato impiego del preparato che pu&ograve; determinare fenomeni irritativi locali che richiedono la sospensione del farmaco ed un trattamento antinfiammatorio generico.</p>  <h3>Conservazione</h3>  <p>Non conservare a temperatura superiore ai 30&deg;C.</p>","CEROTTO BERTELLI 96,5 MG CEROTTO MEDICATO",1,1,4,9.90,,,,Taxable Goods,111,1,223,004844027,5131,cerotto-bertelli-96-5-mg-cerotto-medicato-004844027
004853014,default,Default,simple,54,base,VALERIANA DISPERT 45 MG COMPRESSE RIVESTITE,"<h3>Denominazione</h3>  <p>VALERIANA DISPERT 45 MG COMPRESSE RIVESTITE</p>  <h3>Principi attivi</h3>  <p>Una compressa rivestita contiene: <u>Principio attivo</u>: estratto secco di radice di Valeriana mg 45 preparato con etanolo 70 % v/v (rapporto radice di Valeriana: estratto pari a 3&ndash;6: 1). Eccipienti con effetti noti: lattosio e saccarosio. Per l&rsquo;elenco completo degli eccipienti, vedere paragrafo 6.1.</p>  <h3>Eccipienti</h3>  <p>Destrina, cellulosa microcristallina, lattosio monoidrato, macrogol 4000, silice colloidale anidra, magnesio stearato, lacca, ipromellosa, talco, magnesio ossido leggero, gomma arabica, saccarosio, povidone K25, macrogol 6000, titanio diossido, carmellosa sodica, cera bianca, cera carnauba.</p>  <h3>Indicazioni terapeutiche</h3>  <p>Blando sedativo, anche per favorire il riposo notturno.</p>  <h3>Posologia</h3>  <p><u>Posologia</u> Bambini: 1&ndash;2 compresse rivestite due volte al d&igrave;, adulti: 1&ndash;3 compresse rivestite tre volte al d&igrave;. <u>Modo di somministrazione</u> Le compresse rivestite devono essere inghiottite senza masticare.</p>  <h3>Controindicazioni</h3>  <p>Ipersensibilit&agrave; al principio attivo o ad uno qualsiasi degli eccipienti elencati al paragrafo 6.1. Generalmente controindicato in gravidanza e durante l&rsquo;allattamento.</p>  <h3>Avvertenze e precauzioni</h3>  <p>Non superare le dosi consigliate. Consultare il medico se i sintomi persistono per pi&ugrave; di 2 settimane o se peggiorano durante il trattamento. <b>Valeriana DISPERT contiene lattosio</b>: I pazienti affetti da rari problemi ereditari di intolleranza al galattosio, da deficit di Lapp lattasi o da malassorbimento di glucosio&ndash;galattosio, non devono assumere questo medicinale. <b>Valeriana DISPERT contiene saccarosio</b>: I pazienti affetti da rari problemi ereditari di intolleranza al fruttosio, da malassorbimento di glucosio&ndash;galattosio, o da insufficienza di sucrasi isomaltasi, non devono assumere questo medicinale. <b>Tenere il medicinale fuori dalla portata dei bambini.</b></p>  <h3>Interazioni</h3>  <p>Non sono state segnalate interazioni. Il paziente &egrave; comunque invitato a chiedere consiglio al medico se sta assumendo altri farmaci.</p>  <h3>Gravidanza e allattamento</h3>  <p>Poich&eacute; non sono disponibili dati sull&rsquo;uso durante la gravidanza e l&rsquo;allattamento, in via precauzionale, ne &egrave; generalmente sconsigliato l&rsquo;uso. Non sono stati segnalati effetti avversi in seguito all&rsquo;uso comune di radice di valeriana come medicinale, ma al riguardo mancano adeguati dati sperimentali.</p>  <h3>Effetti sulla guida e sull'uso di macchinari</h3>  <p>&Egrave; sconsigliata l&rsquo;assunzione di preparazioni a base di valeriana immediatamente prima (fino a due ore) di mettersi alla guida o di usare macchinari. L&rsquo;effetto delle preparazioni di valeriana pu&ograve; essere aumentato dal consumo di alcool.</p>  <h3>Effetti indesiderati</h3>  <p>Non sono noti effetti indesiderati da attribuire all&rsquo;uso del medicinale alle condizioni raccomandate e per brevi periodi di tempo. <b>Segnalazione delle reazioni avverse sospette</b> La segnalazione delle reazioni avverse sospette che si verificano dopo l&rsquo;autorizzazione del medicinale &egrave; importante, in quanto permette un monitoraggio continuo del rapporto beneficio/rischio del medicinale. Agli operatori sanitari &egrave; richiesto di segnalare qualsiasi reazione avversa sospetta tramite il sistema nazionale di segnalazione all&rsquo;indirizzo www.agenziafarmaco.gov.it/it/responsabili.</p>  <h3>Sovradosaggio</h3>  <p>La radice di valeriana ad una dose di circa 20 g causa sintomi lievi (affaticamento, crampi addominali, sensazione di leggera vertigine, oppressione toracica, tremori alle mani e midriasi) che scompaiono nelle 24 ore. Se i sintomi compaiono, si deve instaurare un adeguato trattamento.</p>  <h3>Conservazione</h3>  <p>Non conservare a temperatura superiore ai 30&deg; C.</p>",VALERIANA DISPERT 45 MG COMPRESSE RIVESTITE,1,1,4,11.88,,,,Taxable Goods,3,1,270,004853014,2759,valeriana-dispert-45-mg-compresse-rivestite-004853014
004853026,default,Default,simple,54,base,VALERIANA DISPERT 45 MG COMPRESSE RIVESTITE,"<h3>Denominazione</h3>  <p>VALERIANA DISPERT 45 MG COMPRESSE RIVESTITE</p>  <h3>Principi attivi</h3>  <p>Una compressa rivestita contiene: <u>Principio attivo</u>: estratto secco di radice di Valeriana mg 45 preparato con etanolo 70 % v/v (rapporto radice di Valeriana: estratto pari a 3&ndash;6: 1). Eccipienti con effetti noti: lattosio e saccarosio. Per l&rsquo;elenco completo degli eccipienti, vedere paragrafo 6.1.</p>  <h3>Eccipienti</h3>  <p>Destrina, cellulosa microcristallina, lattosio monoidrato, macrogol 4000, silice colloidale anidra, magnesio stearato, lacca, ipromellosa, talco, magnesio ossido leggero, gomma arabica, saccarosio, povidone K25, macrogol 6000, titanio diossido, carmellosa sodica, cera bianca, cera carnauba.</p>  <h3>Indicazioni terapeutiche</h3>  <p>Blando sedativo, anche per favorire il riposo notturno.</p>  <h3>Posologia</h3>  <p><u>Posologia</u> Bambini: 1&ndash;2 compresse rivestite due volte al d&igrave;, adulti: 1&ndash;3 compresse rivestite tre volte al d&igrave;. <u>Modo di somministrazione</u> Le compresse rivestite devono essere inghiottite senza masticare.</p>  <h3>Controindicazioni</h3>  <p>Ipersensibilit&agrave; al principio attivo o ad uno qualsiasi degli eccipienti elencati al paragrafo 6.1. Generalmente controindicato in gravidanza e durante l&rsquo;allattamento.</p>  <h3>Avvertenze e precauzioni</h3>  <p>Non superare le dosi consigliate. Consultare il medico se i sintomi persistono per pi&ugrave; di 2 settimane o se peggiorano durante il trattamento. <b>Valeriana DISPERT contiene lattosio</b>: I pazienti affetti da rari problemi ereditari di intolleranza al galattosio, da deficit di Lapp lattasi o da malassorbimento di glucosio&ndash;galattosio, non devono assumere questo medicinale. <b>Valeriana DISPERT contiene saccarosio</b>: I pazienti affetti da rari problemi ereditari di intolleranza al fruttosio, da malassorbimento di glucosio&ndash;galattosio, o da insufficienza di sucrasi isomaltasi, non devono assumere questo medicinale. <b>Tenere il medicinale fuori dalla portata dei bambini.</b></p>  <h3>Interazioni</h3>  <p>Non sono state segnalate interazioni. Il paziente &egrave; comunque invitato a chiedere consiglio al medico se sta assumendo altri farmaci.</p>  <h3>Gravidanza e allattamento</h3>  <p>Poich&eacute; non sono disponibili dati sull&rsquo;uso durante la gravidanza e l&rsquo;allattamento, in via precauzionale, ne &egrave; generalmente sconsigliato l&rsquo;uso. Non sono stati segnalati effetti avversi in seguito all&rsquo;uso comune di radice di valeriana come medicinale, ma al riguardo mancano adeguati dati sperimentali.</p>  <h3>Effetti sulla guida e sull'uso di macchinari</h3>  <p>&Egrave; sconsigliata l&rsquo;assunzione di preparazioni a base di valeriana immediatamente prima (fino a due ore) di mettersi alla guida o di usare macchinari. L&rsquo;effetto delle preparazioni di valeriana pu&ograve; essere aumentato dal consumo di alcool.</p>  <h3>Effetti indesiderati</h3>  <p>Non sono noti effetti indesiderati da attribuire all&rsquo;uso del medicinale alle condizioni raccomandate e per brevi periodi di tempo. <b>Segnalazione delle reazioni avverse sospette</b> La segnalazione delle reazioni avverse sospette che si verificano dopo l&rsquo;autorizzazione del medicinale &egrave; importante, in quanto permette un monitoraggio continuo del rapporto beneficio/rischio del medicinale. Agli operatori sanitari &egrave; richiesto di segnalare qualsiasi reazione avversa sospetta tramite il sistema nazionale di segnalazione all&rsquo;indirizzo www.agenziafarmaco.gov.it/it/responsabili.</p>  <h3>Sovradosaggio</h3>  <p>La radice di valeriana ad una dose di circa 20 g causa sintomi lievi (affaticamento, crampi addominali, sensazione di leggera vertigine, oppressione toracica, tremori alle mani e midriasi) che scompaiono nelle 24 ore. Se i sintomi compaiono, si deve instaurare un adeguato trattamento.</p>  <h3>Conservazione</h3>  <p>Non conservare a temperatura superiore ai 30&deg; C.</p>",VALERIANA DISPERT 45 MG COMPRESSE RIVESTITE,1,1,4,13.82,,,,Taxable Goods,4,1,270,004853026,2759,valeriana-dispert-45-mg-compresse-rivestite-004853026
004853040,default,Default,simple,54,base,Valeriana Dispert 20cpr 135mg,Valeriana Dispert*20cpr 135mg,Valeriana Dispert*20cpr 135mg,1,1,4,9.68,,,,Taxable Goods,0,0,252,004853040,2759,valeriana-dispert-20cpr-135mg-004853040
004853053,default,Default,simple,54,base,VALERIANA DISPERT 125 MG COMPRESSE RIVESTITE,"<h3>Denominazione</h3>  <p>VALERIANA DISPERT 125 MG COMPRESSE RIVESTITE</p>  <h3>Principi attivi</h3>  <p>Una compressa rivestita contiene: <u>Principio attivo</u>: estratto secco di radice di Valeriana mg 125 preparato con etanolo 70 % v/v (rapporto radice di valeriana: estratto pari a 3&ndash;6: 1). Eccipienti con effetti noti: lattosio e saccarosio. Per l&rsquo;elenco completo degli eccipienti, vedere paragrafo 6.1.</p>  <h3>Eccipienti</h3>  <p>Destrina, cellulosa microcristallina, lattosio monoidrato, macrogol 4000, silice colloidale anidra, magnesio stearato, lacca, ipromellosa, talco, magnesio ossido leggero, gomma arabica, saccarosio, povidone K25, macrogol 6000, titanio diossido, carmellosa sodica, cera bianca, cera carnauba.</p>  <h3>Indicazioni terapeutiche</h3>  <p>Medicinale a base di piante per il trattamento di stati di lieve e temporanea tensione nervosa e della temporanea difficolt&agrave; nel prendere sonno (vedi Sezione 4.4 Speciali avvertenze e precauzioni per l&rsquo;uso).</p>  <h3>Posologia</h3>  <p><u>Posologia</u> Adulti e bambini sopra i 12 anni Dose singola: 4 compresse rivestite. Per la tensione nervosa: fino a 3 volte al giorno. Come aiuto per prendere sonno, una dose singola da mezz&rsquo;ora a un&rsquo;ora prima di coricarsi e, se necessario una dose in precedenza durante la serata. Anziani: come per gli adulti. <u>Modo di somministrazione</u> Uso orale. Le compresse devono essere inghiottite senza masticare.</p>  <h3>Controindicazioni</h3>  <p>Ipersensibilit&agrave; al principio attivo o ad uno qualsiasi degli eccipienti elencati al paragrafo 6.1. L&rsquo;uso nei bambini al di sotto dei 12 anni &egrave; sconsigliato, poich&eacute; non sono disponibili dati sull&rsquo;efficacia e sicurezza del farmaco in pediatria. Generalmente controindicato in gravidanza e durante l&rsquo;allattamento.</p>  <h3>Avvertenze e precauzioni</h3>  <p>Consultare il medico se i sintomi persistono per pi&ugrave; di 2 settimane o se peggiorano durante il trattamento. <b>Valeriana DISPERT contiene lattosio</b>: I pazienti affetti da rari problemi ereditari di intolleranza al galattosio, da deficit di Lapp lattasi o da malassorbimento di glucosio&ndash;galattosio, non devono assumere questo medicinale. <b>Valeriana DISPERT contiene saccarosio</b>: I pazienti affetti da rari problemi ereditari di intolleranza al fruttosio, da malassorbimento di glucosio&ndash;galattosio, o da insufficienza di sucrasi isomaltasi, non devono assumere questo medicinale.</p>  <h3>Interazioni</h3>  <p>Non sono state segnalate interazioni. Il paziente &egrave; comunque invitato a chiedere consiglio al medico se sta assumendo altri farmaci.</p>  <h3>Gravidanza e allattamento</h3>  <p>Poich&eacute; non sono disponibili dati sull&rsquo;uso durante la gravidanza e l&rsquo;allattamento, in via precauzionale, ne &egrave; generalmente sconsigliato l&rsquo;uso. Non sono stati segnalati effetti avversi in seguito all&rsquo;uso comune di radice di valeriana come medicinale, ma al riguardo mancano adeguati dati sperimentali.</p>  <h3>Effetti sulla guida e sull'uso di macchinari</h3>  <p>&Egrave; sconsigliata l&rsquo;assunzione di preparazioni a base di valeriana immediatamente prima (fino a due ore) di mettersi alla guida o di usare macchinari. L&rsquo;effetto delle preparazioni di valeriana pu&ograve; essere aumentato dal consumo di alcool.</p>  <h3>Effetti indesiderati</h3>  <p>Non sono noti effetti indesiderati da attribuire all&rsquo;uso del medicinale alle condizioni raccomandate e per brevi periodi di tempo. <b>Segnalazione delle reazioni avverse sospette</b> La segnalazione delle reazioni avverse sospette che si verificano dopo l&rsquo;autorizzazione del medicinale &egrave; importante, in quanto permette un monitoraggio continuo del rapporto beneficio/rischio del medicinale. Agli operatori sanitari &egrave; richiesto di segnalare qualsiasi reazione avversa sospetta tramite il sistema nazionale di segnalazione all&rsquo;indirizzo www.agenziafarmaco.gov.it/it/responsabili.</p>  <h3>Sovradosaggio</h3>  <p>La radice di valeriana ad una dose di circa 20 g causa sintomi lievi (affaticamento, crampi addominali, sensazione di leggera vertigine, oppressione toracica, tremori alle mani e midriasi) che scompaiono nelle 24 ore. Se i sintomi compaiono, si deve instaurare un adeguato trattamento.</p>  <h3>Conservazione</h3>  <p>Non conservare a temperatura superiore ai 30&deg; C.</p>",VALERIANA DISPERT 125 MG COMPRESSE RIVESTITE,1,1,4,15.75,,,,Taxable Goods,7,1,270,004853053,2759,valeriana-dispert-125-mg-compresse-rivestite-004853053
004880023,default,Default,simple,54,base,"Arovit gtt 7,5ml 150000ui/ml","Arovit*gtt 7,5ml 150000ui/ml","Arovit*gtt 7,5ml 150000ui/ml",1,1,4,3.93,,,,Taxable Goods,0,0,221,004880023,2759,arovit-gtt-7-5ml-150000ui-ml-004880023
004894010,default,Default,simple,54,base,"ANTISETTICO ASTRINGENTE SEDATIVO COLLIRIO, SOLUZIONE","<h3>Denominazione</h3>  <p>ANTISETTICO ASTRINGENTE SEDATIVO COLLIRIO, SOLUZIONE</p>  <h3>Principi attivi</h3>  <p>100 ml contengono. Principi attivi: Zinco solfofenato g 0.500, sulfacetamide sodica g 3, nafazolina cloridrato g 0.005, lidocaina cloridrato g 0.750. <u>Eccipienti con effetti noti</u>: sodio mertiolato, esteri para-idrossi benzoici (metil-p-idrossibenzoato e propil-p-idrossibenzoato) Per l&rsquo;elenco completo degli eccipienti, vedere paragrafo 6.1.</p>  <h3>Eccipienti</h3>  <p>Ammonio cloruro, esteri p-ossibenzoici, sodio mertiolato, acqua depurata.</p>  <h3>Indicazioni terapeutiche</h3>  <p>Terapia delle congiuntiviti semplici.</p>  <h3>Posologia</h3>  <p>Istillare 1 goccia, due o pi&ugrave; volte al giorno, nel fornice congiuntivale inferiore. Dopo l&rsquo;istillazione mantenere l&rsquo;occhio chiuso per qualche istante. Attenersi scrupolosamente alle dosi consigliate. Un dosaggio superiore del prodotto anche se assunto per via topica e per breve periodo di tempo pu&ograve; dar luogo ad effetti sistemici gravi.</p>  <h3>Controindicazioni</h3>  <p>Ipersensibilit&agrave; ai principi attivi o a uno qualsiasi degli eccipienti elencati al paragrafo 6.1verso i componenti del prodotto. Antisettico Astringente Sedativo &egrave; controindicato nei bambini di et&agrave; inferiore ai 6 anni.</p>  <h3>Avvertenze e precauzioni</h3>  <p>Non superare le dosi indicate. Non somministrare per oltre sette giorni consecutivi senza consultare il medico. <u>Popolazione pediatrica</u> Non somministrare a bambini di et&agrave; inferiore a sei anni. Se compaiono fenomeni di sensibilizzazione interrompere il trattamento ed istituire una terapia idonea. Antisettico Astringente Sedativo contiene sodio mertiolato: pu&ograve; causare reazioni allergiche.. Antisettico Astringente Sedativo contiene esteri para idrossi benzoici (metil-p-idrossibenzoato e propil-p-idrossibenzoato) che possono causare reazioni allergiche (anche ritardate).</p>  <h3>Interazioni</h3>  <p>Non sono note.</p>  <h3>Gravidanza e allattamento</h3>  <p>gravidanza e allattamento . Nelle donne in gravidanza accertata o presunta e durante il periodo dell&rsquo;allattamento, il prodotto va somministrato in caso di effettiva necessit&agrave;, secondo il parere del medico.</p>  <h3>Effetti sulla guida e sull'uso di macchinari</h3>  <p>Il prodotto non interferisce con la capacit&agrave; di guidare o di usare macchine.</p>  <h3>Effetti indesiderati</h3>  <p>Non sono stati segnalati effetti indesiderati correlabili al farmaco. Segnalazione delle reazioni avverse sospette La segnalazione delle reazioni avverse sospette che si verificano dopo l&rsquo;autorizzazione del medicinale &egrave; importante, in quanto permette un monitoraggio continuo del rapporto beneficio/rischio del medicinale. Agli operatori sanitari &egrave; richiesto di segnalare qualsiasi reazione avversa sospetta tramite il sistema nazionale di segnalazione all&rsquo;indirizzo www.agenziafarmaco.gov.it/it/responsabili.</p>  <h3>Sovradosaggio</h3>  <p>Dato lo scarso assorbimento sistemico, gli effetti del sovradosaggio sono estremamente ra<u>r</u>i ad eccezione dei casi di ingestione accidentale. Se ci&ograve; accadesse praticare terapia sintomatica.</p>  <h3>Conservazione</h3>  <p>Conservare a temperatura non superiore a 30&deg;C. Il prodotto non deve essere utilizzato oltre i 30 giorni dopo la prima apertura del contenitore.</p>","ANTISETTICO ASTRINGENTE SEDATIVO COLLIRIO, SOLUZIONE",1,1,4,11.25,,,,Taxable Goods,3,1,5277,004894010,2759,antisettico-astringente-sedativo-collirio-soluzione-004894010
004897017,default,Default,simple,54,base,Dropilton 2% coll Fl 10ml,Dropilton 2%*coll Fl 10ml,Dropilton 2%*coll Fl 10ml,1,1,4,3.36,,,,Taxable Goods,1,1,5277,004897017,2759,dropilton-2-coll-fl-10ml-004897017
004901043,default,Default,simple,54,base,Neoborocillina Ant Or 20pas Me,Neoborocillina Ant Or*20pas Me,Neoborocillina Ant Or*20pas Me,1,1,4,5.76,,,,Taxable Goods,0,0,229,004901043,2759,neoborocillina-ant-or-20pas-me-004901043
004901068,default,Default,simple,54,base,Neoborocillina Ant Or 20pas Mi,Neoborocillina Ant Or*20pas Mi,Neoborocillina Ant Or*20pas Mi,1,1,4,5.76,,,,Taxable Goods,0,0,229,004901068,2759,neoborocillina-ant-or-20pas-mi-004901068
