sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,status,visibility,price,special_price,special_from_date,special_to_date,tax_class_name,qty,is_in_stock,manufacturer,ean,supplier,url_key
"000053025","default","Default","simple","54","base","Ephynal*20cpr Riv Mast 100mg","Ephynal*20cpr Riv Mast 100mg","Ephynal*20cpr Riv Mast 100mg","1","1","4","6.84",,,,"Taxable Goods","0","0","221","000053025","2759","ephynal*20cpr-riv-mast-100mg-000053025"
